radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,size,flag,x,y,cloud_id,status
,,,,,,-6.3756,53.280444,,,,,,,240316.0,2.0,,,0.0,1
,,,,,,3.867703,50.472747,,,,,,,196644.0,2.0,,,1.0,1
,,,,,,27.118234,60.537583,,,,,,,170479.0,2.0,,,2.0,1
,,,,,,6.860166,53.42478,,,,,,,210909.0,2.0,,,3.0,1
