0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
0.0,0.9433575742689686,0.8085277266705259,0.9677678598390418,0.8161430239867853,0.8175787658065884,0.8402669854591936,0.965529322332804,0.9040167438750801,0.9374555420664816,0.4028094358440526,0.9599990112816795,0.9814905997569282,0.916604542023264,0.922181263205889,0.8218522076485694,0.926277856715475,0.8977137647288231,0.8235357263509129,0.9503239481602301,0.9294319208643143,0.6677039963967549,0.985926047862851,0.9534349084552901,0.460455364081515,0.7827709193679134,0.9186262740043637,0.9258155599467454,0.8865352651414364,0.8397104456541433,0.9080881183685154,0.8232114856299123,0.8232083908537601,0.865052130264096,0.8191194087136565,0.8037712680377291,0.8624531706562654,0.8459412073389857,0.9032377997097759,0.8125890057798035,0.8645956577563438,0.39212402718180983,0.9360886536163544,0.8369458966812194,0.18588508508847945,0.9588375463381981,0.7299233829765968,0.9454531239607223,0.7549819436134744,0.9040699049870181,0.8695187092416711,0.7113379308742805,0.8433182155024985,0.9308057352788562,0.7363826816318667,0.9733323187828229,0.8941129662261943,0.7976545897222024,0.8563706897148885,0.7500231253677999,0.710345683711204,0.8168773486741715,0.974140158338866,0.9581964482926669,0.9602634222089642,0.3606987141264,0.9378988004842728,0.8734409608718353,0.7555173291772728,0.6872695078346881,0.826765828718009,0.5241256109910047,0.9142205765149514,0.8573190471546657,0.8472318492149439,0.8665490517967888,0.7787409991738203,0.8451890818844078,0.9776228500939911,0.7751183512900128,0.7665204494733736,0.5968295491639303,0.9062283888488687,0.7960207413625335,0.957728856280676,0.8200348960497618,0.8721096406042835,0.7144225903880898,0.8621081781374823,0.814847954380716,0.9032809529490695,0.9429863296174202,0.9478347617968103,0.9139810321127511,0.6750544381052488,0.6336384981163667,0.9370153754502599,0.8805458681956951,0.8840112606137569,0.5916156026915698,0.9858421207884039,0.9329765957772038,0.8661128975741645,0.7573484274507034,0.9735024979034278,0.9515664698161427,0.9090594578254638,0.5454062861826319,0.918381386474605,0.8812666101106148,0.6565083817521616,0.9313441451065829,0.896340956290627,0.642869633088784,0.6033030807354324,0.679651715642638,0.9363157450315532,0.9691296325152791,0.8160613983158905,0.9581535778976668,0.7308232435121225,0.8921955951727298,0.5771321620132002,0.7730601526991338,0.5678150272883837,0.9584372487038473,0.5273303674622613,0.9136911350623078,0.9181769025736244
0.9433575742689686,0.0,0.6941814920414117,0.8740724414847393,0.6511188309897603,0.676205772719686,0.765062105745838,0.9639257528217489,0.8363655633559991,0.903025127315109,0.4057399651905167,0.994600888054557,0.9237964425243692,0.7859346453391676,0.8214211924419791,0.6290976756480215,0.8845223120281379,0.9008895514066353,0.627367102913252,0.9169970323356347,0.8302727522943808,0.645680428376877,0.9599322264361362,0.9325325428177806,0.40094922374885766,0.7564412320329639,0.8305370053469011,0.8326875231481943,0.7339664620510996,0.824438593435461,0.8696101962869206,0.6178616017624787,0.6417847949260062,0.9169394230533275,0.8536536111826447,0.6222110188612643,0.7448529076258236,0.8726138205968196,0.7840778273060951,0.8265037774635834,0.683004694830432,0.38765802571264807,0.8016889134606214,0.65930303494597,0.15271275038363774,0.901220849005984,0.5652104274242331,0.9782107274137654,0.6351632551663913,0.7586151522258456,0.725498005459633,0.4895882636584279,0.8258601345370591,0.8165899134306657,0.6314450744208079,0.9867515770595036,0.7651494373398698,0.7309148987177788,0.8205811370599078,0.609862106193707,0.5109780898609887,0.6589585894889352,0.9896896711337919,0.8929087987516524,0.9961528863720606,0.3496387109706498,0.8757179398233925,0.7565068216608686,0.6601517604035719,0.4662771124240852,0.6733751335869914,0.5520958767762495,0.7969401799507585,0.896055177019478,0.8149132211064262,0.6969295330449671,0.7099674971949813,0.6622263227063606,0.8951753213427833,0.5524241426140021,0.6974649666235501,0.5743471255549978,0.891628303416438,0.7204583566956544,0.9946269981683028,0.6416207124935359,0.7616534993369966,0.4939957305396928,0.6820356921345067,0.6114608794385018,0.8442538541215412,0.9866512904172744,0.8515322905742251,0.7480933201613422,0.5708451719410272,0.6468919563239597,0.9473266149062163,0.8802138505779238,0.7730401052897863,0.6490578440010772,0.9441372628361744,0.9643190038316762,0.710246480767861,0.6358013956133172,0.9525438741984488,0.9944806910420855,0.8587959945366674,0.4653951292493592,0.7621878754699409,0.8438005284346923,0.6244000226975798,0.7797896596401948,0.7615646070455485,0.7044773389687649,0.536749764833799,0.7411421826232423,0.7912430874854236,0.9374299682991152,0.6891820557145123,0.9928010520245405,0.8021832137099265,0.8265041213067694,0.536562496604467,0.5621090311135445,0.5245576457363602,0.9904660475819961,0.594980194683933,0.9629326744247935,0.804831949932531
0.8085277266705259,0.6941814920414117,0.0,0.8263081579396748,0.8286659453599489,0.8015432843084235,0.7386254110075603,0.7660986310910067,0.7771244511982013,0.7699687259868911,0.31315573411880004,0.721653900441727,0.808410670178825,0.868624167935086,0.8285314675286873,0.8215544672581815,0.8452799922820141,0.6605548769356809,0.8303859860588594,0.8085862411264692,0.80260475494067,0.6295527208098045,0.7856289514996212,0.7456716898204666,0.4172970487137926,0.6839297203272097,0.8149881228806982,0.7908593071819519,0.810852265301615,0.8070717669762822,0.7731366046372592,0.8351598861214108,0.7860158278695099,0.6241016878905667,0.721925556314717,0.7817872447043596,0.9324517375006165,0.6676831728278041,0.7586222088468747,0.718910555951853,0.8365950903613508,0.3649327037142608,0.8277311516951535,0.8127723826357255,0.2026631898524981,0.7958473776902456,0.71760146285299,0.7318648629305305,0.689287648126548,0.8259955647817019,0.831332240847136,0.7677046991510085,0.6340093795759023,0.8365567804888653,0.7880460800940956,0.7373788361948453,0.8265868873207991,0.6908227637336959,0.7224257370285752,0.6950777065892273,0.7432032713297498,0.7841929395706836,0.7396829411307174,0.7827699790191406,0.7231173161903787,0.3491999794648124,0.7749878627628123,0.791723030239175,0.6971139232453456,0.7318257946206125,0.8258710997269627,0.3838766966107753,0.7818890872326385,0.6319503315540809,0.640011472551436,0.8107201454737942,0.7059691186722671,0.8166176515993971,0.7938839118367915,0.7931159991997915,0.6335527216349363,0.4957592858565225,0.6876017781149848,0.7289349248273453,0.7124039952305169,0.8867159253277399,0.7873150780237151,0.7568250843985331,0.8459082543199292,0.8044472107417642,0.7281632728988863,0.6839940786570194,0.8078454312711769,0.8416023954591955,0.6358267067708266,0.4626928935411787,0.6988648051392574,0.6798374878345022,0.8398899003404828,0.4542759930954796,0.8056902054758971,0.680208890109999,0.8025553780296277,0.6694554239419679,0.7704492976355454,0.7365436257223277,0.7691916679016738,0.501545544405456,0.8553747758697418,0.7357897676755195,0.5865662297731874,0.8232770475903867,0.8424403839056366,0.47214511143270377,0.4986765892870948,0.4438433466175178,0.8688929093959764,0.7631003043054704,0.7727777167080914,0.7280704468893412,0.567851242003733,0.8801330973896879,0.5004067973325217,0.794196017178212,0.45361353929376624,0.7063358990310519,0.3984356915394156,0.7500212016787362,0.7921446842855483
0.9677678598390418,0.8740724414847393,0.8263081579396748,0.0,0.8535609295987526,0.8442740973693064,0.8304778162852454,0.9266821115046465,0.8992350069857389,0.9147093041415503,0.371364117087851,0.9018293850427593,0.9571275055538659,0.9388623903667725,0.9177172034558537,0.8703121690479758,0.8915353378539618,0.8339634082365418,0.8726545551060857,0.9345155726909262,0.9480005471792623,0.6463479496747018,0.9560769476230548,0.9110850931306613,0.4683763148559994,0.7667783302479032,0.9139051515805888,0.9163542551457762,0.9091822850973562,0.8147843082560207,0.8799279466621841,0.8757692783080447,0.8588482384929623,0.7976631002569664,0.7593716078844528,0.8487829034647716,0.8665084273552969,0.7970723206809026,0.9420213370447134,0.7703268154126462,0.9022008693257397,0.3714723947337505,0.9619721273298916,0.8849400266140675,0.19592716820552702,0.9389292081421139,0.7610403891232261,0.8866884260703786,0.7800032344893238,0.9219300665430514,0.8944922697516228,0.7736403274742237,0.8031702207308767,0.9329947661391846,0.7438247114828425,0.9261928115973318,0.9189452952198591,0.7944524154965246,0.8450133882570563,0.7763533670231577,0.7650514311837412,0.8496495994018105,0.9227566503584905,0.9395703951825608,0.9034906126674797,0.3778621942529228,0.9203204300565667,0.8904268253094878,0.7505627714773803,0.7502637390671009,0.8513105719268823,0.49011292489594793,0.9034553525465909,0.8132052180398821,0.8267657373997745,0.9171131127995907,0.7686563194566803,0.8885452105276169,0.9713094147725313,0.8396536710614317,0.7611333762489775,0.6169700857326149,0.867491532445595,0.7913695959844687,0.9004127966655147,0.8601114729124212,0.887935053110241,0.7789318454617553,0.8983512656673486,0.8652001315896826,0.9041854435048507,0.8804975433459007,0.9417319971190704,0.9475416387600024,0.6855653312634084,0.5953261251999982,0.8897369328303003,0.8334929877269359,0.8930837056719051,0.5452265465338363,0.9665922242060013,0.8719142184566169,0.8903842172465714,0.822915411965001,0.9328961455608622,0.8893220190051367,0.8939882030460746,0.5482158346991577,0.9465339271843412,0.8681608200916656,0.6261801576618229,0.9624006008754344,0.9175277523006222,0.5946814518410787,0.5974641511894494,0.6223005211229257,0.9566066358267602,0.9351071552998989,0.844063651813415,0.9033310643968661,0.6817730751015094,0.8856526454654959,0.5560120093168168,0.8287722067547371,0.5399094191557197,0.8969998573683196,0.4630505314153923,0.8501585542747115,0.9486880759791758
0.8161430239867853,0.6511188309897603,0.8286659453599489,0.8535609295987526,0.0,0.8462211271959066,0.7564894615100719,0.7595067501217517,0.7835051284000875,0.7526335304452597,0.31843641967030933,0.6878403337041173,0.8257388799750104,0.8937907562920584,0.8592126158830318,0.9116941022230751,0.7724556975308445,0.6557993380363709,0.9247817623567692,0.766351319680302,0.8334053970567686,0.5798556568670792,0.7782241582392371,0.7472392419895775,0.4614921033058823,0.6662928158124282,0.8291982651194312,0.8378367735620939,0.8616299786090528,0.6961524831859839,0.756249682436984,0.9314990328394464,0.8791182541708522,0.6105857882842444,0.6082727532975862,0.8648755484770139,0.8585349868780944,0.608004261849357,0.8139851822936578,0.6160788559511455,0.9292734126198264,0.3134006618439653,0.8853570127996279,0.9118260177632788,0.19275734613081208,0.8049492840423605,0.8179896190221071,0.6909613021902088,0.7683135162740358,0.8928705622311534,0.8917115976558769,0.8822683385466654,0.6458624980429655,0.8852741689243773,0.7250555325074748,0.7188362123573815,0.8753027963158394,0.7137201980613005,0.6886832310298527,0.7534816175331569,0.8532488702853032,0.8478882393158382,0.7172898609614016,0.8266770797600197,0.6897665068065685,0.35264483118948453,0.7951394400046824,0.8629904364898447,0.7139177394291549,0.8453045401585575,0.8746776990970623,0.3558194221825015,0.8451836676113329,0.6192879487025962,0.6707130629330103,0.8759046127432074,0.6991915376706692,0.8938475984383003,0.8326965871416453,0.9112313265425439,0.6872044339930424,0.47275214983121683,0.7052407502712396,0.7385874874375536,0.6834985358058591,0.9138048900037141,0.8500935153662796,0.890423235331354,0.9193945227534926,0.9078240640266375,0.7485630016685715,0.660237973335585,0.8488377037284204,0.9135071859409234,0.6711108268406911,0.45917573002122003,0.7004488695101854,0.6697070543192654,0.8614555363912167,0.444121577775503,0.8025466145239714,0.6523703716502272,0.9066875385581428,0.7195762476932837,0.7667139915886941,0.6785157840132551,0.7587750209223358,0.5652338476934897,0.9239484959609193,0.7347470727444341,0.5592509171910247,0.8907925116378002,0.8975377224206446,0.45343772689591244,0.5498975435836402,0.4021753293080742,0.912713940386632,0.7676637010752849,0.826324270262896,0.6919214708203282,0.531110317064617,0.831596325761964,0.5045169136535583,0.9065993976932987,0.4346536970978542,0.6800496126972152,0.32345971335164503,0.6561406954728777,0.8307156068293017
0.8175787658065884,0.676205772719686,0.8015432843084235,0.8442740973693064,0.8462211271959066,0.0,0.7400465724520365,0.7627498921346616,0.7732700738144466,0.7445528961324642,0.3351878006091431,0.7056005408934651,0.811146709478758,0.8709906858387283,0.8535904874160023,0.8687789830454409,0.7811474891232838,0.6763552744358717,0.8802381367030365,0.7838945222396899,0.8240276469846189,0.6221963019795249,0.7866642868566007,0.7488453509290587,0.4250352073999154,0.6684664205501192,0.8077775006770522,0.8231313943906879,0.8380590557068439,0.7255149762722922,0.7585034741933444,0.8851397654862684,0.8425673236930554,0.6427310361171488,0.6510656864318256,0.827778670478057,0.8494234724009415,0.6292195406078424,0.7951261449307927,0.6718399038997781,0.8857695385721623,0.3280174416322361,0.864035420644,0.8894377509893464,0.22261155747945982,0.7993034350636535,0.753447873247083,0.7070511414765359,0.7199591866339232,0.8616090232401518,0.8740421377943788,0.8085759852918307,0.6521524820241187,0.8693453278912696,0.7133009242817475,0.7340077075880559,0.8726554643497709,0.7016415669237065,0.7158664574265342,0.7419833327777925,0.7862745911242698,0.8234222743284942,0.7325031857048933,0.8064889200092624,0.7100785316889714,0.31437594482614006,0.7821752049706707,0.8218888124185578,0.74322784433333,0.8104342370507901,0.8301991341184898,0.3664261893149672,0.8240935129850072,0.6124304570355729,0.6766591772703381,0.8504334551348257,0.7009998274419439,0.8577468733275612,0.8222927518944203,0.8497391848511091,0.6768149668583238,0.4808261880797866,0.709596114618423,0.7424962435180058,0.702263835277873,0.8725395594051859,0.8218085434648131,0.8136689287636174,0.8870802555819511,0.8552984248610264,0.7521425584471247,0.6817813790981472,0.839082701717026,0.8878986441573546,0.6460661377993651,0.4647887646927935,0.7079134650708778,0.6789331441103051,0.8449314913654836,0.44198817406155944,0.8050235138910667,0.6713644360234642,0.8576762797740493,0.7133286740990825,0.7703427038515501,0.7027963160376326,0.755729614721423,0.5264004803266753,0.8843705287249177,0.7253811337914015,0.552693238653976,0.8654124051739022,0.8839254030486622,0.4626939959649914,0.530467090493627,0.4248759599921188,0.8868590488507735,0.7735320509522976,0.8043786451016188,0.7178338644990796,0.5613438428700941,0.8554889085839548,0.5006525621340703,0.8455004057029644,0.44871772291223366,0.7013446395059906,0.3444386182268536,0.6808209319694897,0.8294996780922644
0.8402669854591936,0.765062105745838,0.7386254110075603,0.8304778162852454,0.7564894615100719,0.7400465724520365,0.0,0.8063083259992917,0.8453317759687345,0.7759774340246527,0.3319647992946808,0.7809534562550289,0.8407359616604313,0.8339094032708567,0.8136351888855029,0.7582973086287635,0.7881956606022161,0.7609299409768787,0.770483452538125,0.7916367934128337,0.791752034306314,0.5866286720223675,0.8257792151375498,0.7941237333753526,0.3960127255477143,0.6648765496600615,0.8082412902889562,0.8357574977872392,0.7793663346378398,0.7241203178813361,0.7748687457716588,0.7702708891265887,0.7575276842828459,0.7302488484088558,0.7041234124631112,0.7500170827465424,0.7651372498551906,0.6751724473650157,0.7725927859594051,0.6730542470484379,0.8131640269077407,0.3404186540713694,0.8171192321421296,0.7921004383881712,0.16417240946334177,0.8033601067756473,0.6827969075657749,0.7869701025636853,0.6889063983224003,0.8045960248139817,0.7867611061156756,0.6938940836044594,0.7037362246369443,0.815595831477145,0.6501749937947482,0.7997686513710758,0.8017552067221103,0.6928414761238225,0.6996729707920992,0.664406718414208,0.6784513841462981,0.7476768265072943,0.7977855333559726,0.8129413920586205,0.783371788372626,0.4186208302860639,0.8012237451304751,0.792649151371206,0.6695943281136277,0.668837337479282,0.7618902572011743,0.41645852438359177,0.8189986292523753,0.7001735267714667,0.6959700039640183,0.7695473306096515,0.6851456945400431,0.766657366267321,0.819395949504009,0.7326764817684707,0.6616937596855876,0.4618307155594956,0.7643864843544355,0.7081734779814429,0.7833021487925101,0.7643506760234441,0.7910712745668723,0.6963891285100662,0.787326193323825,0.7580305186360924,0.747525376886897,0.7784830146911607,0.8401768821030573,0.8152707699833307,0.5933679912961166,0.7484676150786894,0.7700978109817554,0.7263849683906641,0.8004320355413893,0.5465079091052052,0.8194514081199438,0.7379275592917637,0.795311553446985,0.6400933964564929,0.8106718838449223,0.7775537604965082,0.7557408572363122,0.4906246617423822,0.8202318512432474,0.7556205574088416,0.5760027062946301,0.8116773634743447,0.8101935396730118,0.5466366305533615,0.5075528369972881,0.5107034428191382,0.8487474453930411,0.8068904057156242,0.7315773064229724,0.7839294984524354,0.6146402841107605,0.8063364501881941,0.4877377531953795,0.7421096726285596,0.44899875905608044,0.7815566510023281,0.41029926286452933,0.7479178241155937,0.7879242999834375
0.965529322332804,0.9639257528217489,0.7660986310910067,0.9266821115046465,0.7595067501217517,0.7627498921346616,0.8063083259992917,0.0,0.8717404243108922,0.9370235765152459,0.4111227512881299,0.9771142993280266,0.9522758262017769,0.8641187675227284,0.8735503355012239,0.7451335427240724,0.9031068186893905,0.8887259279877388,0.7399397850316133,0.933113194787572,0.8920810980354534,0.6538727451920464,0.9786854174691028,0.9376642756304558,0.44879866140990377,0.7603894075178792,0.8703518013178828,0.8882154114559084,0.8201466753870553,0.8326893851784823,0.8912315487109528,0.7358589724372785,0.7405273627062886,0.9189791701988819,0.8383115413392834,0.7262430003839605,0.8091444487227156,0.8327579997767384,0.862431182765827,0.8230001237280751,0.7889381937329542,0.3893255076774387,0.8716687791554695,0.7627329273169527,0.1713828788647972,0.9280840107356785,0.6575490136846439,0.9745034847403367,0.7084795698759978,0.8329717164517452,0.8013438185917674,0.6158629087494644,0.8276346896340671,0.8841208062722976,0.6808213599148724,0.9802964191183263,0.835980421985041,0.7662321561417335,0.8285225079888741,0.6896086484087248,0.6184007289592637,0.7485767262800535,0.9757347882504676,0.9357489298964139,0.9761007140641909,0.3492813765424896,0.9066124753373118,0.8262923848990512,0.7162994098108371,0.5914055984260326,0.7535576869808258,0.522069434662249,0.8592142412327006,0.9042800818355232,0.8333597008292701,0.7937661495070316,0.7463157863150433,0.7599692516735276,0.9346247145873896,0.6775692823895311,0.7360868603012771,0.6369131658428661,0.892583345224746,0.7665889337384447,0.977049497305909,0.7461022383129045,0.8325217952804634,0.6302763127552461,0.78077309073326,0.7264058323376444,0.8826582642854452,0.9654287407327714,0.9056320443154953,0.8404083244695683,0.6375647251346362,0.6279804891864473,0.9369842107451195,0.8784405901614001,0.8375415268680627,0.6234236514755778,0.9733326194471016,0.9289521149268979,0.7984785459506337,0.7089080276717559,0.9622852643505889,0.966564676891942,0.8774644440053714,0.5100435813541363,0.8494030661144151,0.8541403022790623,0.6396835318648558,0.8678322926179429,0.8567265539940407,0.672773495112491,0.5595454506554938,0.6617690431555464,0.8709617261105804,0.9450060574780808,0.7834600010347443,0.9712539594210015,0.7596028604694403,0.8634171829371783,0.5527481830817703,0.6842277934959364,0.5364393508354242,0.972378641101078,0.5918863701509105,0.9398452728889272,0.8703558833714116
0.9040167438750801,0.8363655633559991,0.7771244511982013,0.8992350069857389,0.7835051284000875,0.7732700738144466,0.8453317759687345,0.8717404243108922,0.0,0.8445683363283165,0.35183697945156744,0.8553409192918703,0.9023753757665476,0.8742629588820229,0.8700434089029813,0.7938612386401099,0.853995599421534,0.8262559235514298,0.8047467881870765,0.8626357367420777,0.8578193809817056,0.6224268615993196,0.8957670543404712,0.8639600157646632,0.4570064371664314,0.7102842476042616,0.8564774120509113,0.8621831234288527,0.8412898044730003,0.7859941833770413,0.8400121879678064,0.8014112767671406,0.8048109177327992,0.771288669501192,0.7454518932274325,0.7837127220548672,0.817730467708902,0.7512854351686471,0.848910108463929,0.7381069870849731,0.8354048376779986,0.35338361440624155,0.8743823070795337,0.8145147788220803,0.17178836662548547,0.871258427626551,0.7022933926923417,0.8500801831415358,0.7144339282075659,0.8524143791884847,0.8223789011096047,0.7019802733022434,0.7472473662948028,0.8641445253146061,0.6915108913795801,0.8720899009486202,0.8461489965505237,0.7444232924723296,0.7913984393485177,0.7102601469491472,0.7028252347967818,0.7788979977026685,0.8707254171358131,0.8742081641513415,0.8561810985764273,0.40644589143433985,0.867286533572115,0.8271101265785963,0.7074764105665133,0.6892383481363098,0.7968714456865558,0.4770014194147941,0.8467545354098024,0.7629311020379298,0.7523282600995844,0.8168567052632367,0.7285119030078039,0.8041953988944759,0.8928624945345361,0.7578074281282082,0.7106403886253543,0.5272104005823869,0.8390039673033662,0.7523417648748055,0.8542854105587663,0.7950217542217413,0.8270781767688489,0.7087298204999825,0.826601530774729,0.7962701370433354,0.8241120242515145,0.8421963781767016,0.8873648467333926,0.859351446111292,0.6388944893551145,0.6022824978589632,0.84647603725208,0.7862972297775298,0.8726089388774059,0.5597086124401737,0.8940283147731468,0.82312283033575,0.832110533866301,0.7146771058944466,0.8826625741963208,0.8497129638456098,0.8343643930152721,0.5403343289616285,0.8692816500007475,0.817930294303146,0.6327044925965906,0.8672388863707864,0.8437690800384596,0.598684175739806,0.5478019828975851,0.5853176167411893,0.8859847591504387,0.8826866248208899,0.7740908102010701,0.8556542871807868,0.6587813786333984,0.848449661543549,0.5934612811323112,0.7571328061336599,0.4998056785196906,0.8493964659345669,0.45675281811991675,0.820935399380808,0.8498830340381851
0.9374555420664816,0.903025127315109,0.7699687259868911,0.9147093041415503,0.7526335304452597,0.7445528961324642,0.7759774340246527,0.9370235765152459,0.8445683363283165,0.0,0.362622105067538,0.9293357978627033,0.9328841632127824,0.8440831005924836,0.8537712307432933,0.7557074390118704,0.8668418392767251,0.8307479961831039,0.7449669171295143,0.8862440179971142,0.8720551123530308,0.6161612124497795,0.9452285115429799,0.9132861253790991,0.4366898056712638,0.7194191194967577,0.8626797340897621,0.8431347647956567,0.8409840686158817,0.7591802835197519,0.8493093073543304,0.7499713088615662,0.7645547374232083,0.832935402679126,0.7427395913283864,0.7444636431023733,0.7873513812192552,0.7932108570969073,0.8518079527610626,0.7507448118866916,0.7903560147996272,0.3605206607485867,0.8711903100571323,0.7483758377757707,0.19987582927733238,0.9078531449548979,0.6528369362900955,0.9065265774389681,0.7244212379795065,0.8362990369180691,0.7816801539328843,0.6334635567491359,0.7787065718595797,0.8712983250213772,0.6609232924166172,0.9387394778384446,0.8228070628103928,0.7459985239883984,0.7990951019081582,0.6877884790051808,0.6378424575763921,0.7551273965773393,0.9352780625423727,0.9115391287761301,0.9239531695987498,0.3176371227290724,0.9008252627977611,0.8118822246277491,0.6984683113841142,0.6170261352559264,0.7508701802046013,0.5143932244371011,0.8332557188078343,0.861995798341793,0.7988055516686071,0.7975903430138672,0.7251352112320457,0.7651666129921622,0.943982105363247,0.7023064377357516,0.7286888058564818,0.5885147717149832,0.8885686688091798,0.7327793362232163,0.9255213869138069,0.7441763944338539,0.803354524177464,0.6473707258698485,0.7812350852959067,0.7491239514637243,0.8752940341780855,0.9080410447522969,0.9012485979290306,0.8439829764389236,0.6317910770522099,0.6049089705781856,0.9098489459406619,0.8384511255098478,0.8023576824257163,0.5424113606746578,0.9462845899449769,0.9008106176641808,0.8128308115869693,0.6984989797524782,0.9368193905439314,0.9066940581511219,0.8479965536663451,0.5122832232170883,0.8546150559332303,0.8313340898136049,0.6194919292893883,0.8838016461953269,0.8521140885240798,0.5971160472148305,0.5590610554857988,0.6458274652668123,0.8650723181583294,0.9264958220544182,0.7744197696448896,0.9154949801364347,0.6584471751883103,0.805724288352817,0.5393630797668216,0.6942362498370428,0.5158054565131279,0.9205551360266229,0.5161338941319654,0.8740638351231245,0.8571851794632476
